Time,Value
13396,265
13448,266
13498,264
13548,265
13599,265
13649,268
13701,265
13751,264
13801,264
13852,264
13902,263
13954,265
14004,266
14055,264
14105,263
14155,263
14206,262
14257,266
14308,266
14358,267
14408,264
14459,267
14510,264
14561,268
14611,267
14661,266
14712,265
14763,268
14814,265
14864,265
14915,266
14965,266
15015,264
15067,267
15117,265
15168,265
15218,267
15268,266
15320,263
15370,266
15421,265
15471,265
15522,264
15572,266
15623,265
15674,264
15724,266
15775,266
15825,266
15876,266
15927,264
15977,265
16028,264
16078,266
16130,265
16180,266
16230,267
16281,264
16331,267
16382,264
16433,264
16483,265
16534,265
16584,263
16635,267
16686,266
16736,264
16787,266
16837,267
16888,264
16939,266
16990,265
17040,264
17090,266
17141,264
17191,264
17243,263
17293,265
17343,264
17394,263
17444,264
17496,265
17546,265
17597,263
17647,264
17697,266
17748,263
17799,265
17850,266
17900,264
17950,267
18001,263
18052,264
18103,265
18153,264
18204,264
18254,265
18305,265
18356,266
18406,264
18457,263
18507,264
18557,266
18609,264
18659,264
18710,264
18760,265
18810,265
18862,265
18912,265
18963,266
19013,264
19064,265
19115,265
19165,263
19216,264
19266,266
19317,263
19367,265
19418,265
19469,262
19519,264
19570,264
19620,265
19672,265
19722,264
19772,262
19823,262
19873,263
19924,262
19975,264
20025,263
20076,265
20126,264
20177,264
20228,265
20279,265
20329,264
20379,265
20430,265
20481,265
20532,263
20582,266
20632,263
20683,265
20733,265
20785,264
20835,264
20885,265
20936,264
20986,266
21038,265
21088,265
21139,266
21189,264
21239,264
21291,264
21341,262
21392,265
21442,267
21492,265
21543,266
21594,264
21645,263
21695,265
21746,264
21796,264
21847,266
21898,265
21948,264
21999,266
22049,265
22099,265
22151,266
22201,264
22252,267
22302,263
22353,264
22404,266
22454,265
22505,265
22555,266
22606,266
22657,264
22707,268
22758,264
22808,266
22859,264
22909,264
22960,266
23011,266
23061,264
23112,265
23162,265
23214,263
23264,265
23314,265
23365,265
23415,265
23467,265
23517,266
23567,265
23618,263
23668,265
23719,265
23770,265
23821,264
23871,264
23921,264
23972,265
24023,264
24074,264
24124,266
24174,264
24225,262
24275,266
24327,264
24377,263
24427,265
24478,266
24528,263
24580,265
24630,264
24681,263
24731,264
24781,265
24833,265
24883,267
24934,264
24984,265
25034,266
25085,265
25136,264
25187,264
25237,263
25288,265
25338,266
25389,264
25440,265
25490,266
25541,264
25591,265
25641,265
25693,264
25743,264
25794,265
25844,265
25895,265
25946,266
25996,264
26047,265
26097,266
26148,263
26199,265
26249,264
26300,266
26350,266
26401,265
26451,265
26503,265
26553,265
26603,267
26654,264
26704,264
26756,264
26806,266
26856,264
26907,263
26957,265
27009,265
27059,265
27109,263
27160,264
27210,265
27261,264
27312,266
27363,266
27413,264
27463,266
27514,265
27565,264
27616,265
27666,267
27716,264
27767,265
27817,263
27869,267
27919,265
27970,265
28020,265
28070,267
28122,263
28172,265
28223,264
28273,263
28323,265
28375,266
28425,263
28476,265
28526,264
28577,264
28627,264
28678,265
28729,265
28779,265
28830,265
28880,264
28931,265
28982,265
29032,266
29083,265
29133,264
29184,266
29235,264
29285,265
29336,265
29386,267
29437,265
29488,265
29538,265
29589,265
29639,265
29690,265
29741,266
29791,267
29842,263
29892,264
29943,267
29993,263
30045,265
30095,265
30145,264
30196,265
30246,265
30298,265
30348,264
30398,263
30449,264
30499,265
30551,265
30601,263
30652,267
30702,265
30752,267
30803,264
30854,265
30905,267
30955,266
31005,266
31056,265
31107,264
31158,264
31208,265
31259,264
31309,264
31360,264
31411,267
31461,266
31512,265
31562,264
31612,265
31664,265
31714,266
31765,265
31815,266
31866,265
31917,266
31967,267
32018,265
32068,266
32119,267
32169,266
32220,266
32271,267
32321,266
32372,267
32422,267
32474,266
32524,265
32574,265
32625,264
32675,264
32727,267
32777,265
32827,264
32878,266
32928,265
32979,265
33030,265
33080,265
33131,265
33181,264
33232,265
33283,264
33334,265
33384,264
33434,264
33485,264
33536,266
33587,267
33637,265
33687,265
33738,267
33788,264
33840,266
33890,267
33941,266
33991,265
34041,266
34093,266
34143,266
34194,266
34244,266
34294,266
34345,264
34396,265
34447,268
34497,264
34548,267
34598,265
34649,265
34700,263
34750,265
34801,265
34851,265
34902,265
34953,265
35003,266
35054,264
35104,265
35154,266
35206,265
35256,267
35307,265
35357,265
35408,265
35459,265
35509,264
35560,266
35610,267
35661,265
35712,266
35762,265
35813,266
35863,264
35914,265
35964,266
36016,265
36066,268
36116,266
36167,265
36217,265
36269,266
36319,266
36369,264
36420,266
36470,267
36521,265
36572,265
36623,267
36673,264
36723,266
36774,266
36825,265
36876,265
36926,266
36976,267
37027,266
37078,265
37129,266
37179,267
37230,264
37280,265
37330,264
37382,263
37432,263
37483,264
37533,265
37583,268
37635,267
37685,265
37736,264
37786,266
37837,266
37888,266
37938,268
37989,266
38039,266
38090,266
38140,265
38191,266
38242,267
38292,266
38343,265
38393,266
38445,266
38495,267
38545,264
38596,267
38646,264
38697,264
38748,266
38798,266
38849,266
38899,266
38950,266
39001,266
39052,265
39102,267
39152,266
39203,267
39254,264
39305,266
39355,266
39405,266
39456,266
39506,264
39558,265
39608,269
39659,267
39709,265
39759,266
39811,267
39861,265
39912,268
39962,267
40012,265
40064,265
40114,267
40165,265
40215,264
40265,265
40316,266
40367,265
40418,266
40468,266
40519,267
40569,265
40620,266
40671,268
40721,265
40772,266
40822,266
40872,263
40924,265
40974,265
41025,265
41075,265
41126,265
41177,266
41227,266
41278,266
41328,267
41379,265
41430,266
41480,267
41531,266
41581,265
41632,268
41682,265
41734,264
41784,266
41834,266
41885,266
41935,268
41987,266
42037,266
42087,267
42138,266
42188,267
42240,266
42290,266
42340,265
42391,265
42441,264
42492,266
42543,264
42594,267
42644,266
42694,266
42745,266
42796,267
42847,268
42897,265
42947,267
42998,266
43048,266
43100,267
43150,266
43201,266
43251,265
43301,265
43353,266
43403,268
43454,265
43504,266
43554,265
43606,263
43656,265
43707,265
43757,264
43808,264
43858,265
43909,265
43960,267
44010,263
44061,264
44111,265
44162,264
44213,264
44263,266
44314,265
44364,264
44414,265
44466,262
44516,265
44567,267
44617,265
44668,266
44719,264
44769,262
44820,264
44870,266
44921,264
44972,263
45022,264
45073,266
45123,265
45174,263
45224,267
45276,267
45326,265
45376,267
45427,267
45477,264
45529,265
45579,266
45629,266
45680,265
45730,265
45782,263
45832,266
45883,267
45933,267
45983,266
46034,267
46085,267
46136,267
46186,266
46236,265
46287,267
46338,267
46389,265
46439,267
46490,266
46540,266
46590,264
46642,265
46692,266
46743,266
46793,265
46843,266
46895,267
46945,265
46996,266
47046,267
47097,265
47148,266
47198,266
47249,264
47299,268
47350,266
47400,265
47451,267
47502,266
47552,267
47603,266
47653,265
47704,266
47755,264
47805,265
47856,265
47906,267
47958,267
48008,266
48058,266
48109,266
48159,264
48210,264
48261,266
48311,265
48362,266
48412,267
48463,266
48514,266
48565,266
48615,265
48665,264
48716,265
48766,266
48818,265
48868,266
48918,267
48969,267
49019,267
49071,266
49121,267
49172,265
49222,265
49272,266
49324,265
49374,266
49425,266
49475,266
49525,265
49576,265
49627,265
49678,264
49728,267
49779,266
49829,265
49880,266
49931,266
49981,267
50032,266
50082,268
50132,268
50184,265
50234,267
50285,266
50335,267
50386,267
50437,267
50487,266
50538,264
50588,266
50639,267
50690,263
50740,265
50791,265
50841,265
50892,266
50942,268
50994,266
51044,265
51094,267
51145,266
51195,268
51247,268
51297,266
51347,266
51398,265
51448,267
51500,266
51550,265
51601,267
51651,268
51701,265
51752,267
51803,268
51854,265
51904,265
51954,267
52005,265
52056,265
52107,266
52157,266
52207,267
52258,264
52308,267
52360,267
52410,266
52461,266
52511,265
52561,266
52613,266
52663,265
52714,265
52764,266
52814,265
52866,264
52916,265
52967,267
53017,264
53068,265
53118,265
53169,264
53220,266
53270,265
53321,265
53371,266
53422,265
53473,265
53523,263
53574,264
53624,264
53676,266
53726,261
53776,265
53827,266
53877,265
53928,267
53979,265
54029,264
54080,266
54130,264
54181,265
54232,265
54282,264
54333,266
54383,267
54434,266
54484,267
54536,267
54586,264
54636,267
54687,267
54737,265
54789,266
54839,266
54889,263
54940,265
54990,265
55042,264
55092,265
55143,265
55193,264
55243,266
55294,265
55345,265
55396,265
55446,266
55496,263
55547,265
55598,264
55649,265
55699,265
55750,263
55800,265
55851,264
55902,264
55952,266
56003,265
56053,266
56103,268
56155,266
56205,265
56256,268
56306,266
56357,265
56408,265
56458,265
56509,266
56559,266
56610,266
56660,268
56711,264
56762,265
56812,268
56863,268
56913,266
56965,266
57015,265
57065,266
57116,267
57166,265
57218,267
57268,267
57318,266
57369,265
57419,267
57470,264
57521,266
57572,267
57622,266
57672,267
57723,266
57774,265
57825,264
57875,265
57925,265
57976,265
58027,267
58078,266
58128,265
58179,266
58229,267
58279,265
58331,265
58381,267
58432,266
58482,265
58532,266
58584,266
58634,265
58685,266
58735,267
58785,265
58836,268
58887,265
58938,264
58988,267
59039,266
59089,266
59140,266
59191,266
59241,265
59292,267
59342,267
59393,266
59444,265
59494,264
59545,266
59595,265
59646,266
59697,267
59747,265
59798,266
59848,266
59899,266
59950,265
60000,266
60051,265
60101,265
60152,267
60203,264
60254,267
60304,266
60354,264
60405,266
60455,264
60507,265
60557,266
60607,264
60658,264
60708,265
60760,265
60810,266
60861,266
60911,266
60961,263
61012,265
61063,265
61114,263
61164,266
61214,263
61265,264
61316,266
61367,265
61417,265
61468,264
61518,265
61569,264
61620,267
61670,266
61721,267
61771,265
61821,266
61873,264
61923,266
61974,266
62024,263
62075,265
62126,263
62176,266
62227,265
62277,263
62328,267
62379,264
62429,262
62480,265
62530,266
62581,266
62631,264
62683,264
62733,264
62783,264
62834,264
62884,266
62936,266
62986,265
63036,264
63087,264
63137,263
63188,266
63239,267
63290,262
63340,265
63390,265
63441,264
63492,267
63543,265
63593,264
63643,266
63694,266
63745,264
63796,266
63846,265
63897,265
63947,265
63997,264
64049,264
64099,266
64150,264
64200,265
64250,264
64302,265
64352,265
64403,266
64453,264
64504,267
64555,263
64605,263
64656,263
64706,265
64757,265
64807,264
64858,265
64909,266
64959,265
65010,266
65060,263
65112,265
65162,264
65212,264
65263,265
65313,264
65364,264
65415,264
65465,262
65516,265
65566,264
65617,264
65668,266
65718,263
65769,264
65819,266
65870,266
65921,264
65972,263
66022,265
66072,267
66123,266
66173,261
66225,266
66275,265
66325,260
66376,265
66426,264
66478,263
66528,264
66579,265
66629,265
66679,267
66731,265
66781,264
66832,264
66882,265
66932,265
66983,266
67034,266
67085,265
67135,262
67186,264
67236,265
67287,267
67338,264
67388,265
67439,265
67489,265
67539,266
67591,267
67641,266
67692,267
67742,265
67792,266
67844,266
67894,262
67945,267
67995,265
68046,266
68097,268
68147,266
68198,267
68248,266
68299,267
68349,264
68400,265
68451,266
68501,265
68552,267
68602,267
68654,267
68704,266
68754,265
68805,264
68855,268
68907,266
68957,265
69007,263
69058,264
69108,267
69159,266
69210,265
69261,263
69311,266
69361,266
69412,265
69463,266
69514,265
69564,265
69614,266
69665,266
69715,268
69767,266
69817,266
69868,266
69918,265
69968,266
70020,267
70070,267
70121,266
70171,265
70221,265
70273,266
70323,266
70374,265
70424,267
70475,266
70525,264
70576,264
70627,266
70677,264
70728,265
70778,266
70829,266
70880,265
70930,267
70981,266
71031,268
71083,266
71133,267
71183,265
71234,267
71284,266
71335,265
71386,265
71436,265
71487,266
71537,266
71588,266
71639,268
71690,265
71740,266
71790,265
71841,265
71891,266
71943,265
71993,264
72043,267
72094,268
72144,265
72196,265
72246,266
72297,265
72347,265
72397,265
72449,266
72499,264
72550,266
72600,264
72650,265
72701,264
72752,267
72803,265
72853,264
72904,266
72954,265
73005,266
73056,265
73106,264
73157,264
73207,266
73257,267
73309,265
73359,266
73410,263
73460,264
73511,265
73562,265
73612,265
73663,265
73713,264
73764,264
73815,265
73865,263
73916,267
73966,264
74017,264
74067,265
74119,265
74169,265
74219,265
74270,266
74320,266
74372,268
74422,268
74472,266
74523,266
74573,265
74625,265
74675,265
74726,265
74776,265
74826,265
74877,265
74928,262
74979,264
75029,264
75079,266
75130,264
75181,264
75232,267
75282,266
75333,266
75383,268
75433,267
75485,267
75535,265
75586,267
75636,268
75686,266
75738,266
75788,268
75839,264
75889,263
75940,267
75991,267
76041,264
76092,266
76142,266
76193,266
76243,266
76294,268
76345,265
76395,266
76446,265
76496,265
76548,264
76598,266
76648,265
76699,267
76749,265
76801,266
76851,266
76901,266
76952,266
77002,268
77053,266
77104,265
77155,265
77205,266
77255,268
77306,268
77357,265
77408,264
77458,266
77508,265
77559,266
77609,266
77661,266
77711,267
77762,265
77812,265
77862,264
77914,264
77964,265
78015,266
78065,266
78115,268
78167,265
78217,264
78268,267
78318,268
78369,265
78419,266
78470,263
78521,263
78571,264
78622,265
78672,265
78723,266
78774,266
78824,268
78875,266
78925,265
78977,263
79027,266
79077,265
79128,267
79178,266
79229,266
79280,264
79330,266
79381,266
79431,266
79482,264
79533,266
79584,266
79634,265
79684,265
79735,265
79785,265
79837,265
79887,266
79938,266
79988,266
80038,267
80090,263
80140,266
80191,266
80241,265
80291,266
80343,267
80393,262
80444,267
80494,268
80544,266
80595,267
80646,267
80697,265
80747,265
80798,266
80848,267
80899,264
80950,265
81000,265
81051,266
81101,266
81152,267
81203,266
81253,265
81304,266
81354,266
81405,264
81456,268
81506,268
81557,265
81607,267
81658,267
81709,263
81759,266
81810,266
81860,263
81911,267
81961,267
82013,268
82063,267
82113,266
82164,266
82214,268
82266,266
82316,267
82366,266
82417,266
82467,266
82519,266
82569,265
82620,267
82670,266
82720,266
82771,268
82822,265
82873,265
82923,267
82973,266
83024,266
83075,266
83126,266
83176,267
83227,267
83277,266
83328,267
83379,266
83429,265
83480,264
83530,265
83580,264
83632,265
83682,264
83733,263
83783,265
83833,267
83885,264
83935,266
83986,265
84036,266
84087,266
84137,264
84188,265
84239,268
84289,267
84340,266
84390,265
84441,265
84492,266
84542,266
84593,266
84643,267
84695,266
84745,265
84795,267
84846,266
84896,267
84947,266
84998,268
85048,265
85099,265
85149,263
85200,264
85251,265
85301,266
85352,265
85402,267
85453,262
85504,266
85555,267
85605,265
85655,266
85706,266
85756,265
85808,265
85858,267
85908,264
85959,266
86009,266
86061,265
86111,264
86162,265
86212,266
86262,266
86313,267
86364,265
86415,265
86465,265
86515,266
86566,265
86617,265
86668,265
86718,264
86769,264
86819,263
86870,264
86921,266
86971,264
87022,266
87072,265
87122,267
87174,265
87224,267
87275,267
87325,264
87376,267
87427,267
87477,266
87528,266
87578,267
87629,264
87680,266
87730,266
87781,265
87831,266
87882,267
87932,267
87984,267
88034,268
88084,264
88135,266
88185,265
88237,266
88287,266
88337,264
88388,267
88438,267
88489,265
88540,267
88591,266
88641,265
88691,266
88742,266
88793,266
88844,267
88894,266
88944,263
88995,264
89046,266
89097,267
89147,266
89198,266
89248,264
89298,265
89350,266
89400,266
89451,268
89501,265
89551,265
89603,265
89653,265
89704,266
89754,267
89805,264
89856,266
89906,265
89957,264
90007,267
90058,265
90108,265
90159,266
90210,266
90260,264
90311,268
90361,267
90412,266
90463,266
90513,266
90564,266
90614,265
90665,266
90716,266
90766,265
90817,265
90867,267
90918,266
90969,263
91019,264
91070,264
91120,265
91171,267
91222,266
91273,266
91323,265
91373,266
91424,267
91474,267
91526,266
91576,266
91626,267
91677,266
91727,268
91779,266
91829,266
91880,266
91930,266
91980,265
92032,267
92082,265
92133,264
92183,265
92233,266
92284,264
92335,265
92386,267
92436,266
92487,263
92537,264
92588,264
92639,266
92689,267
92740,267
92790,266
92840,264
92892,265
92942,265
92993,266
93043,266
93094,267
93145,264
93195,265
93246,267
93296,265
93347,264
93398,266
93448,267
93499,266
93549,266
93600,265
93650,264
93702,267
93752,265
93802,267
93853,264
93903,267
93955,265
94005,264
94055,266
94106,266
94156,265
94208,266
94258,267
94309,264
94359,267
94409,265
94460,265
94511,267
94562,266
94612,266
94662,266
94713,265
94764,267
94815,267
94865,266
94916,267
94966,265
95016,266
95068,265
95118,266
95169,264
95219,266
95269,265
95321,265
95371,266
95422,267
95472,263
95523,266
95574,265
95624,267
95675,266
95725,267
95776,267
95826,265
95877,266
95928,267
95978,266
96029,265
96079,266
96131,266
96181,265
96231,265
96282,265
96332,265
96384,265
96434,268
96484,264
96535,266
96585,266
96636,264
96687,266
96738,265
96788,263
96838,266
96889,266
96940,266
96991,268
97041,265
97091,267
97142,266
97192,265
97244,265
97294,266
97345,266
97395,267
97445,267
97497,267
97547,266
97598,267
97648,264
97698,265
97750,266
97800,266
97851,266
97901,265
97952,265
98002,266
98053,266
98104,268
98154,264
98205,267
98255,265
98306,265
98357,266
98407,266
98458,268
98508,265
98560,266
98610,265
98660,266
98711,268
98761,268
98812,264
98863,265
98913,267
98964,265
99014,265
99065,265
99116,265
99167,266
99217,266
99267,265
99318,266
99368,265
99420,266
99470,265
99520,265
99571,266
99621,264
99673,265
99723,264
99774,267
99824,265
99874,265
99926,267
99976,266
100027,266
100077,265
100128,266
100178,268
100230,267
100280,267
100330,266
100381,268
100431,268
100483,265
100533,267
100584,268
100634,265
100685,266
100736,267
100787,265
100837,269
100888,267
100938,264
100988,264
101040,265
101090,266
101141,266
101191,266
101242,264
101293,266
101344,264
101394,266
101445,265
101495,265
101547,267
101597,264
101648,265
101698,265
101748,266
101799,267
101850,266
101901,267
101951,267
102002,266
102052,268
102104,266
102154,265
102205,268
102255,266
102306,265
102356,266
102408,266
102458,266
102508,264
102559,265
102609,264
102661,265
102711,267
102762,266
102812,266
102863,266
102914,265
102965,266
103015,265
103066,266
103116,267
103166,266
103218,265
103268,268
103319,266
103369,265
103420,267
103471,267
103522,264
103572,268
103623,266
103673,263
103725,265
103775,267
103826,265
103876,265
103926,267
103977,264
104028,266
104079,263
104129,266
104180,266
104230,265
104282,265
104332,265
104383,266
104433,266
104484,265
104535,265
104586,267
104636,266
104686,265
104737,265
104787,265
104839,266
104889,263
104940,265
104990,266
105041,264
105092,262
105143,265
105193,263
105244,265
105294,265
105345,266
105396,264
105446,265
105497,265
105547,263
105598,265
105649,263
105700,266
105750,265
105801,265
105851,264
105903,263
105953,264
106004,263
106054,264
106104,266
106156,264
106206,266
106257,268
106307,266
106358,266
106408,266
106460,264
106510,267
106561,265
106611,264
106662,268
106713,266
106764,265
106814,266
106864,265
106915,267
106966,265
107017,266
107067,266
107118,267
107168,267
107219,266
107270,266
107321,265
107371,267
107422,266
107472,266
107523,267
107574,267
107624,268
107675,268
107725,266
107777,265
107827,267
107878,266
107928,265
107979,266
108029,267
108081,265
108131,267
108182,267
108232,266
108282,265
108334,266
108384,266
108435,264
108485,267
108536,265
108587,264
108638,266
108688,266
108739,266
108789,264
108840,267
108891,266
108942,266
108992,265
109042,266
109093,267
109144,266
109195,267
109245,266
109296,264
109346,264
109398,266
109448,264
109499,264
109549,264
109600,266
109650,267
109701,267
109752,266
109802,265
109853,266
109903,268
109955,265
110005,265
110056,267
110106,267
110157,267
110208,267
110259,266
110309,265
110360,267
110410,266
110460,265
110512,265
110562,267
110613,264
110663,268
110714,265
110765,267
110816,264
110866,267
110917,266
110967,267
111019,265
111069,266
111119,264
111170,265
111220,267
111271,266
111322,263
111373,265
111423,265
111474,266
111524,266
111576,266
111626,266
111677,268
111727,264
111778,266
111828,264
111879,265
111930,267
111980,267
112031,266
112081,265
112133,265
112183,265
112234,267
112284,267
112335,263
112386,266
112437,266
112487,265
112538,267
112588,267
112638,265
112690,264
112740,267
112791,266
112841,267
112892,265
112943,265
112994,265
113044,264
113095,265
113145,266
113197,264
113247,267
113297,267
113348,266
113398,266
113449,266
113500,265
113551,265
113601,266
113652,267
113702,265
113754,268
113804,266
113855,266
113905,265
113956,267
114007,266
114057,265
114108,266
114158,264
114209,263
114259,267
114311,267
114361,266
114412,266
114462,267
114513,266
114564,266
114615,266
114665,266
114716,262
114766,266
114817,267
114868,266
114918,267
114969,267
115019,266
115070,265
115121,267
115172,266
115222,265
115273,268
115323,267
115375,268
115425,265
115475,266
115526,265
115576,266
115628,267
115678,265
115729,266
115779,266
115830,267
115880,267
115932,266
115982,266
116033,266
116083,265
116134,266
116185,266
116235,266
116286,266
116336,265
116387,266
116438,267
116489,265
116539,267
116590,266
116640,265
116691,266
116742,263
116793,266
116843,264
116894,264
116944,265
116995,264
117046,265
117096,261
117147,267
117197,265
117249,265
117299,266
117350,263
117400,264
117451,267
117501,265
117553,263
117603,261
117653,264
117704,266
117754,266
117806,265
117856,266
117907,265
117957,266
118008,267
118059,265
118110,266
118160,266
118211,264
118261,265
118312,266
118363,267
118413,266
118464,267
118514,266
118565,266
118616,266
118667,265
118717,265
118768,264
118818,264
118870,266
118920,265
118971,266
119021,266
119072,266
119122,265
119173,266
119224,266
119274,263
119325,265
119375,263
119427,266
119477,265
119528,265
119578,265
119629,266
119680,265
119731,266
119781,265
119831,266
119882,265
119932,267
119984,264
120034,266
120085,267
120135,264
120186,268
120237,267
120288,267
120338,266
120389,264
120439,268
120491,264
120541,266
120591,266
120642,265
120692,266
120743,266
120794,266
120845,264
120895,266
120946,265
120996,263
121048,266
121098,265
121149,268
121199,267
121250,266
121300,266
121351,266
121402,267
121452,265
121503,265
121553,267
121605,267
121655,267
121706,267
121756,269
121807,264
121858,266
121909,266
121959,266
122009,264
122060,266
122110,266
122162,266
122212,264
122263,265
122313,266
122364,266
122415,265
122466,266
122516,263
122567,268
122617,265
122669,265
122719,267
122769,264
122820,266
122870,265
122921,266
122972,266
123023,264
123073,267
123124,265
123174,265
123226,265
123276,266
123327,265
123377,266
123427,266
123479,267
123529,266
123580,267
123630,265
123681,263
123731,264
123783,265
123833,265
123884,266
123934,266
123985,266
124036,264
124087,266
124137,265
124187,266
124238,264
124289,266
124340,264
124390,263
124441,265
124491,268
124542,263
124593,264
124644,268
124694,266
124745,266
124795,267
124847,268
124897,264
124947,269
124998,266
125048,268
125100,265
125150,266
125201,266
125251,266
125302,267
125352,266
125404,265
125454,265
125505,266
125555,266
125605,267
125657,267
125707,267
125758,266
125808,269
125859,267
125910,264
125961,265
126011,266
126062,266
126112,265
126163,267
126214,265
126265,265
126315,266
126365,266
126416,264
126467,266
126518,266
126568,267
126619,268
126669,265
126721,267
126771,266
126822,268
126872,265
126923,265
126973,266
127025,265
127075,267
127125,266
127176,266
127226,267
127278,264
127328,265
127379,266
127429,265
127480,266
127531,266
127582,264
127632,266
127683,267
127733,265
127783,266
127835,265
127885,266
127936,265
127986,265
128037,266
128088,264
128139,266
128189,265
128240,267
128290,266
128342,265
128392,267
128443,264
128493,266
128543,266
128594,265
128645,267
128696,266
128746,265
128797,264
128847,266
128899,267
128949,265
129000,264
129050,265
129101,263
129152,265
129203,264
129253,265
129303,264
129354,266
129404,265
129456,265
129506,266
129557,267
129607,266
129658,268
129709,265
129760,266
129810,265
129861,268
129911,268
129961,265
130013,265
130063,266
130114,265
130164,264
130215,266
130266,266
130317,265
130367,265
130418,265
130468,263
130520,266
130570,265
130621,266
130671,265
130721,265
130772,266
130823,266
130874,267
130924,265
130975,267
131025,265
131077,263
131127,264
131178,264
131228,263
131279,265
131330,263
131381,265
131431,265
131481,263
131532,264
131582,266
131634,264
131684,266
131735,265
131785,265
131836,263
131887,265
131938,267
131988,265
132039,266
132089,267
132140,265
132191,265
132241,266
132292,266
132342,266
132393,265
132444,265
132495,266
132545,265
132596,265
132646,266
132698,265
132748,266
132799,266
132849,266
132899,266
132951,266
133001,267
133052,265
133102,265
133153,265
133203,263
133255,268
133305,265
133356,267
133406,267
133457,265
133508,265
133559,265
133609,267
133659,266
133710,267
133761,265
133812,266
133862,264
133913,267
133963,265
134014,266
134065,265
134116,264
134166,263
134217,265
134267,267
134318,265
134369,266
134419,266
134470,267
134520,266
134572,265
134622,267
134673,268
134723,266
134774,267
134824,264
134876,265
134926,265
134977,265
135027,265
135077,265
135129,267
135179,265
135230,264
135280,265
135331,267
135382,268
135433,266
135483,266
135534,267
135584,266
135635,266
135686,266
135737,263
135787,267
135837,264
135888,265
135939,265
135990,265
136040,264
136091,265
136141,264
136193,265
136243,264
136294,264
136344,265
136395,264
136445,264
136496,264
136547,264
136597,263
136648,263
136698,265
136750,265
136800,266
136851,266
136901,265
136952,266
137003,266
137054,265
137104,265
137155,267
137205,267
137255,265
137307,266
137357,266
137408,265
137458,267
137509,266
137560,266
137611,265
137661,266
137712,266
137762,265
137814,265
137864,264
137915,266
137965,265
138015,266
138066,266
138117,264
138168,267
138218,265
138269,265
138319,264
138371,266
138421,265
138472,265
138522,264
138573,266
138624,264
138674,266
138725,268
138775,267
138826,268
138876,268
138928,266
138978,265
139029,265
139079,266
139130,264
139181,267
139232,267
139282,266
139333,265
139383,267
139433,265
139485,267
139535,266
139586,267
139636,266
139687,266
139738,264
139789,267
139839,265
139890,266
139940,267
139992,265
140042,267
140093,266
140143,264
140193,267
140244,266
140295,266
140346,266
140396,265
140447,268
140497,264
140549,264
140599,268
140650,266
140700,265
140751,267
140802,267
140852,264
140903,267
140953,266
141004,264
141054,268
141106,265
141156,266
141207,266
141257,266
141308,266
141359,266
141410,267
141460,268
141511,266
141561,267
141612,266
141663,267
141713,265
141764,264
