Time,Value
604827,280
604877,280
604929,282
604979,281
605030,281
605080,282
605131,282
605181,280
605233,281
605283,282
605334,283
605384,282
605435,281
605486,280
605537,284
605587,283
605637,283
605688,281
605739,284
605790,281
605840,281
605891,283
605941,284
605992,279
606043,283
606094,281
606144,281
606195,281
606245,280
606297,281
606347,280
606397,282
606448,281
606498,283
606550,280
606600,281
606651,285
606701,282
606752,281
606802,282
606854,279
606904,282
606955,282
607005,279
607055,282
607107,283
607157,280
607208,282
607258,282
607309,283
607360,282
607411,282
607461,283
607512,282
607562,281
607613,281
607664,282
607715,280
607765,283
607815,282
607866,282
607917,282
607968,282
608018,281
608069,283
608119,282
608171,281
608221,282
608272,281
608322,281
608373,280
608423,281
608475,281
608525,281
608575,281
608626,283
608676,282
608728,281
608778,283
608829,284
608879,280
608930,283
608980,283
609032,279
609082,284
609133,281
609183,282
609233,281
609285,283
609335,284
609386,281
609436,282
609487,282
609538,279
609589,283
609639,281
609690,281
609740,279
609792,281
609842,283
609893,282
609943,282
609993,282
610044,282
610095,280
610146,282
610196,282
610247,281
610297,282
610349,280
610399,280
610450,282
610500,281
610551,282
610601,283
610653,281
610703,283
610753,282
610804,282
610854,282
610906,280
610956,282
611007,282
611057,282
611108,281
611159,282
611210,281
611260,279
611311,280
611361,282
611411,280
611463,282
611513,280
611564,280
611614,280
611665,282
611716,282
611767,280
611817,281
611868,281
611918,279
611970,279
612020,283
612071,282
612121,279
612171,281
612222,281
612273,283
612324,283
612374,281
612425,283
612475,280
612527,281
612577,282
612628,282
612678,283
612729,281
612780,281
612831,283
612881,282
612931,282
612982,279
613032,282
613084,280
613134,281
613185,282
613235,281
613286,282
613337,283
613388,283
613438,280
613489,280
613539,283
613590,282
613641,278
613691,281
613742,280
613792,280
613843,282
613894,283
613945,279
613995,281
614046,283
614096,280
614148,280
614198,282
614249,282
614299,281
614349,282
614401,281
614451,282
614502,282
614552,280
614603,283
614653,282
614705,283
614755,282
614806,285
614856,281
614907,281
614958,282
615009,280
615059,282
615109,283
615160,280
615211,284
615262,284
615312,283
615363,280
615413,284
615464,281
615515,283
615566,283
615616,283
615667,280
615717,283
615768,283
615819,283
615869,282
615920,283
615970,282
616022,280
616072,281
616123,281
616173,283
616224,282
616274,281
616326,282
616376,281
616427,281
616477,284
616527,280
616579,283
616629,280
616680,280
616730,282
616781,282
616832,280
616883,281
616933,282
616984,282
617034,283
617085,281
617136,283
617187,283
617237,282
617287,283
617338,282
617389,281
617440,282
617490,283
617541,282
617591,282
617643,282
617693,282
617744,280
617794,280
617845,283
617895,283
617946,281
617997,282
618047,281
618098,282
618148,283
618200,282
618250,281
618301,281
618351,281
618402,279
618452,281
618504,282
618554,281
618605,281
618655,281
618705,282
618757,280
618807,282
618858,281
618908,283
618959,282
619010,282
619061,282
619111,281
619162,281
619212,282
619264,279
619314,281
619365,281
619415,282
619465,281
619516,280
619567,282
619618,281
619668,281
619719,281
619769,278
619821,282
619871,281
619922,280
619972,278
620023,283
620073,280
620124,279
620175,282
620225,282
620276,278
620326,281
620378,282
620428,280
620479,280
620529,282
620580,281
620631,280
620682,282
620732,281
620783,279
620833,280
620883,282
620935,281
620985,280
621036,281
621086,281
621137,280
621188,281
621239,284
621289,281
621340,281
621390,280
621442,280
621492,279
621543,282
621593,280
621643,280
621694,283
621745,282
621796,281
621846,282
621897,281
621947,281
621999,280
622049,283
622100,282
622150,281
622201,280
622252,280
622302,281
622353,280
622403,282
622454,281
622504,280
622556,282
622606,281
622657,281
622707,282
622758,280
622809,282
622860,281
622910,280
622961,280
623011,280
623062,279
623113,284
623163,282
623214,283
623264,282
623315,279
623366,281
623417,282
623467,281
623518,280
623568,281
623620,280
623670,279
623721,281
623771,281
623821,282
623873,281
623923,283
623974,283
624024,281
624075,282
624125,282
624177,279
624227,281
624278,284
624328,281
624379,282
624430,282
624480,283
624531,277
624581,284
624632,282
624683,280
624734,281
624784,282
624835,280
624885,281
624936,283
624987,283
625038,282
625088,282
625139,280
625189,281
625240,283
625291,280
625341,280
625392,281
625442,283
625494,282
625544,279
625595,283
625645,281
625696,282
625746,282
625798,282
625848,281
625899,281
625949,280
625999,282
626051,280
626101,282
626152,281
626202,281
626253,281
626304,284
626355,280
626405,280
626456,280
626506,283
626557,281
626608,283
626658,280
626709,281
626759,280
626810,282
626861,283
626912,282
626962,282
627013,281
627063,280
627115,280
627165,283
627216,282
627266,280
627317,282
627367,282
627418,282
627469,281
627519,281
627570,282
627620,281
627672,282
627722,282
627773,280
627823,281
627874,282
627924,280
627976,282
628026,283
628077,281
628127,282
628177,282
628229,281
628279,280
628330,280
628380,283
628431,281
628482,282
628533,281
628583,282
628634,280
628684,281
628736,280
628786,278
628836,283
628887,281
628937,280
628988,282
629039,280
629090,283
629140,278
629191,283
629241,283
629293,282
629343,281
629394,283
629444,283
629495,281
629545,280
629596,282
629647,282
629697,281
629748,282
629798,280
629850,282
629900,281
629951,281
630001,281
630052,281
630103,283
630154,281
630204,281
630255,282
630305,280
630355,280
630407,284
630457,283
630508,280
630558,281
630609,280
630660,279
630711,282
630761,281
630812,279
630862,283
630914,281
630964,283
631014,278
631065,283
631115,281
631166,282
631217,281
631268,281
631318,281
631369,281
631419,280
631471,282
631521,281
631572,282
631622,281
631673,281
631724,285
631774,282
631825,281
631875,283
631926,281
631976,281
632028,280
632078,282
632129,283
632179,279
632230,281
632281,281
632332,281
632382,282
632433,282
632483,280
632534,280
632585,281
632635,283
632686,280
632736,281
632787,280
632838,281
632889,281
632939,282
632990,281
633040,282
633092,283
633142,282
633192,283
633243,283
633293,281
633345,283
633395,279
633446,283
633496,281
633547,282
633597,282
633649,280
633699,280
633750,283
633800,281
633851,281
633902,280
633952,282
634003,279
634053,279
634104,281
634155,282
634206,281
634256,282
634307,281
634357,281
634408,279
634459,282
634510,281
634560,280
634611,281
634661,281
634712,280
634763,280
634813,283
634864,280
634914,281
634966,282
635016,280
635067,278
635117,281
635168,281
635218,281
635270,281
635320,281
635370,282
635421,277
635471,278
635523,282
635573,279
635624,280
635674,281
635725,282
635776,281
635827,281
635877,280
635928,281
635978,280
636029,281
636080,280
636130,280
636181,279
636231,282
636282,279
636333,282
636384,283
636434,284
636485,282
636535,281
636587,280
636637,280
636688,281
636738,280
636789,280
636839,282
636890,282
636941,280
636991,281
637042,283
637092,282
637144,280
637194,281
637245,282
637295,279
637346,283
637396,283
637448,283
637498,281
637548,280
637599,283
637649,280
637701,283
637751,282
637802,281
637852,283
637903,281
637954,281
638005,281
638055,283
638106,282
638156,279
638208,281
638258,282
638308,279
638359,280
638409,280
638460,282
638511,283
638562,283
638612,283
638663,280
638713,282
638765,281
638815,278
638866,281
638916,280
638967,281
639017,280
639068,281
639119,281
639169,283
639220,280
639270,282
639322,280
639372,282
639423,281
639473,283
639524,282
639575,282
639626,280
639676,281
639726,281
639777,280
639827,279
639879,281
639929,280
639980,282
640030,281
640081,281
640132,281
640183,279
640233,282
640284,280
640334,279
640386,282
640436,282
640486,283
640537,278
640587,281
640638,282
640689,279
640740,283
640790,282
640841,281
640891,281
640943,281
640993,281
641044,280
641094,283
641145,283
641196,279
641246,283
641297,283
641347,282
641398,282
641448,282
641500,283
641550,280
641601,282
641651,282
641702,280
641753,283
641804,282
641854,281
641904,282
641955,283
642006,281
642057,281
642107,283
642158,281
642208,282
642259,282
642310,284
642361,282
642411,282
642462,282
642512,284
642564,282
642614,283
642664,282
642715,283
642765,282
642817,282
642867,282
642918,282
642968,282
643019,281
643069,281
643121,282
643171,278
643222,282
643272,280
643322,281
643374,280
643424,277
643475,280
643525,279
643576,278
643627,280
643678,280
643728,279
643779,278
643829,279
643880,279
643931,278
643982,279
644032,279
644082,280
644133,280
644184,280
644235,279
644285,280
644336,280
644386,281
644438,278
644488,280
644539,280
644589,280
644640,281
644690,280
644742,279
644792,276
644842,281
644893,279
644943,279
644995,279
645045,279
645096,279
645146,280
645197,279
645248,281
645299,279
645349,280
645400,281
645450,279
645500,280
645552,280
645602,279
645653,279
645703,281
645754,281
645805,277
645856,280
645906,281
645957,279
646007,280
646059,280
646109,280
646160,280
646210,279
646260,280
646311,278
646362,280
646413,281
646463,279
646514,280
646564,281
646616,280
646666,280
646717,280
646767,280
646818,282
646868,279
646920,280
646970,278
647020,281
647071,280
647121,282
647173,281
647223,279
647274,281
647324,279
647375,282
647426,280
647477,277
647527,280
647578,281
647628,281
647678,279
647730,279
647780,281
647831,279
647881,279
647932,278
647983,280
648034,280
648084,279
648135,280
648185,277
648237,279
648287,280
648338,279
648388,281
648438,281
648489,280
648540,279
648591,280
648641,280
648692,278
648742,281
648794,279
648844,279
648895,280
648945,279
648996,281
649047,279
649098,280
649148,280
649198,280
649249,280
649299,280
649351,281
649401,280
649452,280
649502,279
649553,277
649604,280
649655,279
649705,279
649756,281
649806,282
649857,280
649908,281
649958,280
650009,279
650059,277
650110,280
650161,281
650212,280
650262,279
650313,280
650363,279
650415,279
650465,279
650516,279
650566,279
650616,281
650668,279
650718,280
650769,279
650819,280
650870,280
650920,278
650972,280
651022,280
651073,280
651123,282
651174,280
651225,280
651276,281
651326,281
651376,281
651427,279
651478,280
651529,279
651579,282
651630,281
651680,282
651731,281
651782,282
651833,280
651883,281
651934,278
651984,280
652035,281
652086,280
652136,282
652187,279
652237,280
652289,279
652339,279
652390,282
652440,279
652491,281
652541,281
652593,279
652643,280
652694,281
652744,281
652794,280
652846,282
652896,282
652947,280
652997,283
653048,280
653099,280
653150,280
653200,280
653251,282
653301,280
653352,281
653403,280
653454,278
653504,280
653554,280
653605,279
653656,281
653707,282
653757,280
653808,281
653858,279
653910,280
653960,279
654011,280
654061,280
654112,279
654162,281
654213,281
654264,279
654314,279
654365,280
654415,280
654467,280
654517,280
654568,280
654618,280
654669,279
654720,281
654771,281
654821,280
654872,279
654922,279
654972,281
655024,280
655074,282
655125,280
655175,278
655226,281
655277,281
655328,280
655378,281
655429,279
655479,279
655531,281
655581,280
655632,279
655682,279
655732,280
655783,280
655834,280
655885,280
655935,279
655986,279
656036,280
656088,279
656138,281
656189,279
656239,281
656290,279
656340,278
656391,281
656442,280
656492,280
656543,280
656593,281
656645,280
656695,279
656746,280
656796,280
656847,278
656898,278
656949,281
656999,280
657050,279
657100,280
657150,281
657202,278
657252,280
657303,281
657353,280
657404,279
657455,279
657506,280
657556,280
657607,281
657657,281
657709,279
657759,279
657810,280
657860,279
657910,280
657961,279
658012,278
658063,279
658113,280
658164,280
658214,279
658266,281
658316,280
658367,280
658417,278
658468,281
658519,280
658569,279
658620,281
658670,281
658721,278
658771,280
658823,281
658873,280
658924,279
658974,279
659025,280
659076,278
659127,281
659177,281
659228,281
659278,280
659329,280
659380,281
659430,279
659481,278
659531,279
659582,278
659633,279
659684,280
659734,282
659785,280
659835,281
659887,282
659937,279
659988,280
660038,281
660088,280
660140,280
660190,282
660241,281
660291,279
660342,281
660392,279
660444,280
660494,281
660545,280
660595,278
660646,280
660697,282
660747,279
660798,279
660848,281
660899,280
660950,279
661001,282
661051,282
661102,278
661152,280
661203,281
661254,282
661305,281
661355,280
661406,280
661456,279
661507,278
661558,280
661608,277
661659,279
661709,280
661761,280
661811,278
661862,282
661912,278
661963,280
662013,278
662065,276
662115,280
662165,278
662216,279
662266,279
662318,279
662368,282
662419,278
662469,279
662520,280
662571,280
662622,279
662672,279
662723,279
662773,277
662824,276
662875,278
662925,279
662976,277
663026,280
663077,278
663128,278
663179,277
663229,279
663280,277
663330,282
663382,277
663432,279
663483,280
663533,277
663584,279
663634,280
663685,280
663736,279
663786,279
663837,278
663887,281
663939,282
663989,281
664040,282
664090,279
664141,281
664192,279
664243,281
664293,280
664343,276
664394,280
664444,279
664496,278
664546,279
664597,279
664647,281
664698,278
664749,279
664800,280
664850,278
664901,278
664951,281
665003,279
665053,279
665103,279
665154,280
665204,278
665255,277
665306,280
665357,279
665407,279
665458,280
665508,279
665560,282
665610,280
665661,280
665711,278
665762,280
665812,280
665863,280
665914,280
665964,280
666015,278
666065,279
666117,278
666167,278
666218,278
666268,275
666319,268
666370,268
666421,264
666471,269
666521,265
666572,265
666622,265
666674,268
666724,267
666775,266
666825,268
666876,266
666927,267
666978,270
667028,268
667079,266
667129,267
667181,270
667231,269
667281,270
667332,270
667382,267
667433,268
667484,266
667535,268
667585,266
667636,267
667686,266
667738,268
667788,268
667839,268
667889,269
667940,267
667991,270
668041,266
668092,266
668142,269
668193,267
668243,267
668295,269
668345,267
668396,269
668446,267
668497,268
668548,268
668599,268
668649,267
668699,268
668750,266
668801,266
668852,268
668902,267
668953,267
669003,267
669054,268
669105,265
669156,267
669206,269
669257,267
669307,267
669359,268
669409,268
669459,264
669510,267
669560,266
669612,266
669662,267
669713,267
669763,268
669814,267
669864,267
669916,267
669966,265
670017,267
670067,268
670117,266
670169,268
670219,268
670270,266
670320,268
670371,267
670422,267
670473,269
670523,269
670574,271
670624,266
670675,268
670726,266
670777,267
670827,268
670877,267
670928,269
670979,266
671030,267
671080,268
671131,267
671181,269
671233,266
671283,266
671334,266
671384,268
671435,269
671485,267
671537,267
671587,268
671637,268
671688,266
671738,268
671790,268
671840,266
671891,268
671941,266
671992,266
672043,267
672094,267
672144,268
672195,266
672245,268
672295,267
672347,267
672397,268
672448,268
672498,265
672549,267
672600,267
672651,267
672701,267
672752,267
672802,267
672854,267
672904,267
672955,269
673005,268
673055,268
673106,268
673157,267
673208,268
673258,266
673309,269
673359,265
673411,266
673461,268
673512,268
673562,267
673613,266
673664,269
673715,270
673765,266
673815,268
673866,267
673916,267
673968,268
674018,267
674069,267
674119,266
674170,266
674221,266
674272,267
674322,268
674373,265
674423,269
674473,267
674525,268
674575,268
674626,268
674676,268
674727,265
674778,267
674829,266
674879,267
674930,268
674980,268
675032,265
675082,269
675133,266
675183,266
675233,267
675284,268
675335,268
675386,268
675436,266
675487,267
675537,267
675589,268
675639,266
675690,269
675740,265
675791,269
675842,264
675893,268
675943,268
675993,268
676044,267
676094,267
676146,268
676196,267
676247,266
676297,269
676348,267
676399,269
676450,268
676500,267
676551,266
676601,266
676652,266
676703,268
676753,269
676804,268
676854,268
676905,267
676956,268
677007,268
677057,267
677108,266
677158,267
677210,268
677260,267
677311,267
677361,268
677411,267
677463,267
677513,267
677564,266
677614,267
677665,267
677715,267
677767,266
677817,267
677868,267
677918,267
677969,266
678020,269
678071,268
678121,266
678171,266
678222,270
678273,267
678324,267
678374,269
678425,269
678475,265
678526,267
678577,267
678628,266
678678,269
678729,267
678779,269
678830,270
678881,269
678931,251
678982,267
679032,262
679084,275
679134,259
679185,272
679235,263
679286,271
679336,266
679388,270
679438,265
679489,270
679539,277
679589,259
679641,265
679691,268
679742,267
679792,278
679843,271
679894,283
679945,291
679995,275
680046,291
680096,280
680147,280
680198,279
680248,280
680299,281
680349,282
680400,279
680451,280
680502,278
680552,279
680603,280
680653,281
680705,279
680755,280
680806,280
680856,278
680907,280
680957,278
681008,281
681059,280
681109,279
681160,278
681210,278
681262,279
681312,279
681363,278
681413,279
681464,277
681515,275
681566,279
681616,280
681667,278
681717,280
681767,278
681819,278
681869,276
681920,280
681970,279
682021,280
682072,278
682123,277
682173,279
682224,277
682274,277
682326,279
682376,277
682426,280
682477,281
682527,278
682578,281
682629,279
682680,280
682730,277
682781,278
682831,280
682883,275
682933,279
682984,279
683034,279
683085,279
683136,280
683186,279
683237,278
683287,278
683338,280
683388,278
683440,279
683490,278
683541,279
683591,280
683642,281
683693,279
683744,278
683794,281
683845,279
683895,278
683945,279
683997,278
684047,279
684098,277
684148,280
684199,281
684250,277
684301,279
684351,283
684402,278
684452,278
684504,281
684554,277
684604,275
684655,277
684705,278
684756,275
684807,277
684858,278
684908,275
684959,276
685009,276
685061,276
685111,279
685162,277
685212,280
685263,277
685314,278
685364,279
685415,276
685465,279
685516,279
685566,278
685618,277
685668,277
685719,280
685769,279
685820,279
685871,280
685922,280
685972,281
686023,279
686073,280
686124,279
686175,280
686225,280
686276,280
686326,280
686377,282
686428,281
686479,282
686529,282
686580,283
686630,281
686682,284
686732,282
686782,284
686833,283
686883,284
686935,286
686985,287
687036,290
687086,293
687137,294
687187,294
687239,298
687289,297
687340,297
687390,296
687441,295
687492,291
687542,292
687593,292
687643,289
687694,289
687745,291
687796,289
687846,291
687897,290
687947,288
687998,290
688049,290
688100,290
688150,289
688201,289
688251,288
688302,289
688353,292
688403,291
688454,291
688504,296
688556,296
688606,295
688657,294
688707,293
688758,293
688808,294
688860,292
688910,289
688960,290
689011,290
689061,293
689113,294
689163,295
689214,299
689264,296
689315,295
689366,294
689417,296
689467,294
689518,292
689568,294
689619,292
689670,291
689720,293
689771,294
689821,288
689872,287
689923,287
689974,287
690024,282
690075,287
690125,288
690177,284
690227,288
690278,289
690328,285
690379,286
690429,288
690480,290
690531,289
690581,290
690632,292
690682,292
690734,291
690784,290
690835,293
690885,291
690936,294
690987,290
691038,294
691088,295
691138,297
691189,293
691239,295
691291,295
691341,295
691392,295
691442,294
691493,297
691544,295
691595,296
691645,295
691696,294
691746,294
691798,296
691848,294
691898,293
691949,293
691999,295
692050,292
692101,294
692152,294
692202,294
692253,293
692303,293
692355,292
692405,290
692456,292
692506,292
692556,293
692608,293
692658,293
692709,293
692759,292
692810,295
692860,295
692912,293
692962,294
693013,292
693063,292
693114,293
693165,293
693216,291
693266,290
693316,292
693367,291
693417,291
693469,293
693519,295
693570,291
693620,292
693671,292
693722,293
693773,291
693823,292
693874,293
693924,291
693976,290
694026,294
694076,293
694127,291
694177,294
694228,293
694279,290
694330,291
694380,291
694431,290
694481,292
694533,293
694583,292
694634,290
694684,290
694734,291
694786,293
694836,295
694887,294
694937,293
694988,294
695038,290
695090,291
695140,291
695191,292
695241,292
695292,292
695343,293
695394,292
695444,292
695494,292
695545,293
695596,293
695647,292
695697,292
695748,292
695798,292
695849,293
695900,295
695951,293
696001,292
696052,293
696102,293
696154,292
696204,291
696254,293
696305,291
696355,292
696407,290
696457,291
696508,291
696558,296
696609,291
696659,291
696711,293
696761,294
696812,291
696862,292
696912,291
696964,292
697014,292
697065,291
697115,293
697166,294
697217,291
697268,291
697318,292
697369,293
697419,289
697470,292
697521,291
697572,292
697622,292
697672,293
697723,294
697774,292
697825,292
697875,292
697926,291
697976,293
698028,291
698078,293
698129,293
698179,292
698230,291
698280,293
698332,293
698382,291
698432,293
698483,294
698533,292
698585,293
698635,293
698686,291
698736,291
698787,292
698838,291
698889,292
698939,291
698990,292
699040,292
699090,292
699142,293
699192,292
699243,293
699293,292
699344,292
699395,291
699446,292
699496,293
699547,293
699597,292
699649,289
699699,292
699750,290
699800,292
699850,294
699901,292
699952,291
700003,293
700053,292
700104,292
700154,291
700206,290
700256,293
700307,293
700357,292
700408,293
700459,291
700509,293
700560,291
700610,292
700661,293
700711,292
700763,292
700813,293
700864,292
700914,292
700965,292
701016,291
701067,292
701117,290
701168,293
701218,291
701268,291
701320,293
701370,294
701421,292
701471,293
701522,292
701573,294
701624,291
701674,292
701725,293
701775,292
701827,293
701877,292
701928,292
701978,292
702028,293
702080,291
702130,293
702181,291
702231,293
702282,292
702332,291
702384,290
702434,291
702485,292
702535,291
702586,293
702637,293
702687,292
702738,292
702788,292
702839,292
702889,294
702941,290
702991,291
703042,293
703092,292
703143,290
703194,292
703245,292
703295,291
703346,295
703396,291
703447,294
703498,293
703548,292
703599,292
703649,289
703700,294
703751,292
703802,292
703852,293
703903,291
703953,291
704005,293
704055,292
704106,293
704156,292
704206,291
704258,292
704308,291
704359,292
704409,293
704460,291
704510,292
704562,290
704612,291
704663,292
704713,291
704764,294
704815,290
704865,290
704916,292
704966,291
705017,291
705068,291
705119,291
705169,291
705220,292
705270,291
705321,294
705372,293
705423,293
705473,293
705524,290
705574,292
705625,294
705676,291
705726,293
705777,294
705827,291
705879,292
705929,292
705980,294
706030,293
706081,294
706131,290
706183,292
706233,292
706284,294
706334,292
706384,290
706436,291
706486,290
706537,291
706587,292
706638,294
706689,292
706740,291
706790,290
706841,293
706891,289
706942,291
706993,291
707043,290
707094,293
707144,292
707195,291
707246,290
707297,293
707347,294
707398,291
707448,292
707500,292
707550,291
707601,292
707651,291
707702,291
707752,292
707803,291
707854,292
707904,291
707955,293
708005,292
708057,292
708107,291
708158,294
708208,292
708259,292
708310,293
708361,293
708411,292
708462,292
708512,292
708562,291
708614,292
708664,291
708715,293
708765,289
708816,291
708867,292
708918,291
708968,293
709019,292
709069,290
709121,293
709171,294
709221,294
709272,292
709322,293
709373,293
709424,292
709475,294
709525,291
709576,292
709626,292
709678,294
709728,294
709779,291
709829,293
709880,293
709931,294
709981,292
710032,292
710082,293
710133,291
710183,293
710235,292
710285,291
710336,292
710386,294
710437,293
710488,293
710539,292
710589,293
710640,294
710690,294
710740,293
710792,291
710842,292
710893,291
710943,291
710994,292
711045,293
711096,293
711146,292
711197,292
711247,295
711299,291
711349,291
711399,294
711450,292
711500,292
711552,293
711602,293
711653,291
711703,293
711754,291
711804,292
711856,292
711906,293
711957,292
712007,291
712058,293
712109,292
712159,291
712210,292
712260,291
712311,291
712361,291
712413,291
712463,291
712514,294
712564,294
712615,293
712666,293
712717,291
712767,292
712818,292
712868,292
712919,292
712970,293
713020,290
713071,291
713121,291
713172,292
713223,292
713274,291
713324,291
713375,291
713425,290
713477,292
713527,289
713577,291
713628,290
713678,292
713730,293
713780,292
713831,292
713881,292
713932,291
713982,292
714034,291
714084,291
714135,292
714185,289
714236,289
714287,292
714337,290
714388,292
714438,292
714489,290
714540,292
714591,292
714641,293
714692,292
714742,290
714793,291
714844,292
714895,290
714945,293
714996,291
715046,291
715097,292
715148,291
715198,294
715249,292
715299,291
715351,292
715401,291
715452,291
715502,292
715553,289
715603,290
715655,292
715705,291
715755,291
715806,293
715856,292
715908,288
715958,291
716009,291
716059,290
716110,293
716161,292
716212,290
716262,290
716313,291
716363,292
716414,292
716465,292
716515,294
716566,295
716616,292
716667,294
716718,290
716769,291
716819,295
716870,292
716920,292
716972,291
717022,292
717073,292
717123,291
717174,292
717224,291
717275,293
717326,294
717376,293
717427,291
717477,293
717529,292
717579,292
717630,292
717680,293
717731,292
717782,291
717833,292
717883,292
717933,294
717984,291
718034,292
718086,290
718136,292
718187,291
718237,290
718288,289
718339,291
718390,293
718440,292
718491,292
718541,291
718593,292
718643,292
718693,290
718744,291
718794,290
718845,292
718896,294
718947,291
718997,293
719048,295
719098,292
719150,292
719200,292
719251,293
719301,293
719351,292
719403,292
719453,292
719504,292
719554,291
719605,293
719655,292
719707,294
719757,291
719808,292
719858,292
719909,293
719960,292
720011,293
720061,291
720111,291
720162,291
720212,292
720264,291
720314,292
720365,292
720415,293
720466,293
720517,292
720568,293
720618,293
720669,293
720719,292
720771,292
720821,292
720871,293
720922,292
720972,292
721024,294
721074,291
721125,293
721175,290
721226,293
721276,293
721328,294
721378,291
721429,291
721479,290
721529,293
721581,292
721631,293
721682,292
721732,293
721783,292
721833,293
721885,295
721935,293
721986,293
722036,291
722087,291
722138,292
722189,290
722239,291
722289,289
722340,289
722391,292
722442,293
722492,290
722543,292
722593,292
722644,293
722695,289
722746,293
722796,293
722847,293
722897,292
722949,292
722999,293
723049,291
723100,292
723150,292
723202,293
723252,295
723303,296
723353,294
723404,293
723454,293
723506,291
723556,291
723607,288
723657,290
723707,292
723759,291
723809,290
723860,293
723910,292
723961,293
724012,292
724063,290
724113,292
724164,293
724214,292
724265,291
724316,291
724367,291
724417,290
724467,290
724518,291
724569,292
724620,292
724670,291
724721,292
724771,292
724823,291
724873,289
724924,290
724974,293
725025,290
725075,290
725127,292
725177,294
725227,291
725278,291
725328,292
725380,292
725430,290
725481,292
725531,292
725582,289
725633,292
725684,290
725734,292
725785,290
725835,292
725885,292
725937,292
725987,293
726038,290
726088,290
726139,291
726190,292
726241,290
726291,290
726342,291
726392,293
726444,292
726494,292
726545,294
726595,293
726645,294
726696,292
726747,292
726798,292
726848,291
726899,292
726949,292
727001,290
727051,291
727102,291
727152,291
727203,292
727254,293
727305,291
727355,292
727405,292
727456,292
727506,291
727558,294
727608,292
727659,292
727709,291
727760,293
727811,290
727862,291
727912,291
727963,294
728013,291
728064,291
728115,290
728165,289
728216,290
728266,294
728317,291
728368,289
728419,290
728469,291
728520,293
728570,294
728622,290
728672,289
728723,292
728773,292
728823,292
728875,290
728925,292
728976,291
729026,290
729077,290
729127,292
729179,291
729229,293
729280,292
729330,288
729381,292
729432,293
729483,290
729533,291
729583,291
729634,292
729684,293
729736,293
729786,294
729837,293
729887,293
729938,293
729989,293
730040,292
730090,296
730141,295
730191,294
730242,294
730293,292
730343,295
730394,294
730444,295
730496,294
730546,294
730597,293
730647,295
730698,296
730748,297
730800,296
730850,295
730901,295
730951,296
731001,295
731053,293
731103,295
731154,294
731204,296
731255,294
731305,297
731357,295
731407,296
731458,294
731508,295
731559,293
731610,293
731661,293
731711,289
731761,293
731812,293
731863,293
731914,291
731964,293
732015,291
732065,292
732116,291
732167,290
732218,290
732268,290
732319,291
732369,289
732420,292
732471,293
732521,291
732572,289
732622,291
732674,289
732724,289
732775,290
732825,289
732876,289
732926,289
732978,288
733028,287
733079,289
733129,289
733179,287
733231,287
733281,287
733332,286
733382,287
733433,286
733484,288
733535,286
733585,284
733636,286
733686,290
733737,286
733788,287
733839,287
733889,287
733939,286
733990,287
734041,287
734092,288
734142,287
734193,288
734243,289
734295,289
734345,288
734396,289
734446,290
734497,290
734547,288
734598,291
734649,291
734699,290
734750,291
734800,291
734852,289
734902,288
734953,289
735003,289
735054,288
735105,287
735156,288
735206,288
735257,287
735307,285
735357,284
735409,286
735459,285
735510,287
735560,286
735611,287
735662,286
735713,286
735763,288
735814,286
735864,288
735916,286
735966,286
736017,288
736067,286
736117,285
736168,287
736219,287
736270,286
736320,286
736371,285
736421,287
736473,284
736523,285
736574,285
736624,286
736675,285
736726,287
736776,286
736827,283
736877,287
736928,285
736978,286
737030,285
737080,286
737131,287
737181,285
737232,286
737283,288
737334,284
737384,288
737435,288
737485,288
737536,288
737587,289
737637,287
737688,286
737738,289
737789,286
737840,286
737891,286
737941,288
737992,286
738042,287
738094,287
738144,290
738195,287
738245,287
738295,289
738347,286
738397,287
738448,288
738498,287
738549,288
738599,287
738651,289
738701,290
738752,289
738802,291
738853,291
738904,291
738954,291
739005,294
739055,291
739106,292
739156,296
739208,296
739258,298
739309,299
739359,299
739410,299
739461,297
739512,289
739562,288
739613,288
739663,288
739714,289
739765,291
739815,292
739866,294
739916,299
739968,303
740018,310
740069,293
740119,296
740170,299
740220,295
740272,296
740322,287
740373,306
740423,297
740473,296
740525,275
740575,295
740626,292
740676,286
740727,285
740777,281
740829,276
740879,273
740930,270
740980,194
741031,180
741082,189
741132,188
741183,249
741233,186
741284,270
741335,214
741386,215
741436,228
741487,308
741537,244
741588,224
741639,187
741690,187
741740,189
741791,190
741841,189
741892,189
741943,189
741993,188
742044,189
742094,188
742146,188
742196,190
742247,189
742297,190
742348,190
742398,187
742450,188
742500,190
742551,187
742601,188
742651,188
742703,188
742753,188
742804,305
742854,188
742905,225
742956,232
743007,238
743057,265
743108,295
743158,285
743209,284
743260,286
743310,282
743361,286
743411,285
743462,288
743513,285
743564,285
743614,285
743665,286
743715,286
743767,286
743817,282
743868,286
743918,285
743969,286
744019,286
744070,286
744121,285
744171,287
744222,286
744272,286
744324,285
744374,285
744425,286
744475,286
744526,286
744577,287
744628,287
744678,289
744729,286
744779,286
744829,286
744881,288
744931,286
744982,287
745032,288
745083,287
745134,288
745185,287
745235,288
745286,286
745336,286
745388,288
745438,288
745488,288
745539,287
745589,288
745640,286
745691,284
745742,285
745792,287
745843,287
745893,287
745945,288
745995,286
746046,286
746096,286
746147,287
746198,287
746248,286
746299,287
746349,287
746400,288
746450,287
746502,287
